word,videos,full_path,exists,repo_video_path
WELCOME,welcome_20241119_172657_12.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_12.mp4,True,data_subset/videos/welcome_20241119_172657_12.mp4
WELCOME,welcome_20241119_172657_13.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_13.mp4,True,data_subset/videos/welcome_20241119_172657_13.mp4
WELCOME,welcome_20241119_172657_14.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_14.mp4,True,data_subset/videos/welcome_20241119_172657_14.mp4
WELCOME,welcome_20241119_172657_15.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_15.mp4,True,data_subset/videos/welcome_20241119_172657_15.mp4
WELCOME,welcome_20241119_172657_16.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_16.mp4,True,data_subset/videos/welcome_20241119_172657_16.mp4
WELCOME,welcome_20241119_172657_17.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_17.mp4,True,data_subset/videos/welcome_20241119_172657_17.mp4
WELCOME,welcome_20241119_172657_18.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_18.mp4,True,data_subset/videos/welcome_20241119_172657_18.mp4
WELCOME,welcome_20241119_172657_19.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_19.mp4,True,data_subset/videos/welcome_20241119_172657_19.mp4
WELCOME,welcome_20241119_172657_20.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_20.mp4,True,data_subset/videos/welcome_20241119_172657_20.mp4
WELCOME,welcome_20241119_172657_21.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_21.mp4,True,data_subset/videos/welcome_20241119_172657_21.mp4
WELCOME,welcome_20241119_172657_22.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_22.mp4,True,data_subset/videos/welcome_20241119_172657_22.mp4
WELCOME,welcome_20241119_172657_23.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_23.mp4,True,data_subset/videos/welcome_20241119_172657_23.mp4
WELCOME,welcome_20241119_172657_24.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_24.mp4,True,data_subset/videos/welcome_20241119_172657_24.mp4
WELCOME,welcome_20241119_172657_25.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_25.mp4,True,data_subset/videos/welcome_20241119_172657_25.mp4
WELCOME,welcome_20241119_172657_26.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_26.mp4,True,data_subset/videos/welcome_20241119_172657_26.mp4
WELCOME,welcome_20241119_172657_27.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_27.mp4,True,data_subset/videos/welcome_20241119_172657_27.mp4
WELCOME,welcome_20241119_172657_28.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_28.mp4,True,data_subset/videos/welcome_20241119_172657_28.mp4
WELCOME,welcome_20241119_172657_29.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_29.mp4,True,data_subset/videos/welcome_20241119_172657_29.mp4
WELCOME,welcome_20241119_172657_30.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_30.mp4,True,data_subset/videos/welcome_20241119_172657_30.mp4
WELCOME,welcome_20241119_172657_31.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_31.mp4,True,data_subset/videos/welcome_20241119_172657_31.mp4
WELCOME,welcome_20241119_172657_32.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_32.mp4,True,data_subset/videos/welcome_20241119_172657_32.mp4
WELCOME,welcome_20241119_172657_33.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_33.mp4,True,data_subset/videos/welcome_20241119_172657_33.mp4
WELCOME,welcome_20241119_172657_34.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_34.mp4,True,data_subset/videos/welcome_20241119_172657_34.mp4
WELCOME,welcome_20241119_172657_35.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_35.mp4,True,data_subset/videos/welcome_20241119_172657_35.mp4
WELCOME,welcome_20241119_172657_36.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_36.mp4,True,data_subset/videos/welcome_20241119_172657_36.mp4
WELCOME,welcome_20241119_172657_37.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_37.mp4,True,data_subset/videos/welcome_20241119_172657_37.mp4
WELCOME,welcome_20241119_172657_38.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_38.mp4,True,data_subset/videos/welcome_20241119_172657_38.mp4
WELCOME,welcome_20241119_172657_39.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_39.mp4,True,data_subset/videos/welcome_20241119_172657_39.mp4
WELCOME,welcome_20241119_172657_40.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_40.mp4,True,data_subset/videos/welcome_20241119_172657_40.mp4
WELCOME,welcome_20241119_172657_41.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_41.mp4,True,data_subset/videos/welcome_20241119_172657_41.mp4
WELCOME,welcome_20241119_172657_42.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_42.mp4,True,data_subset/videos/welcome_20241119_172657_42.mp4
WELCOME,welcome_20241119_172657_43.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_43.mp4,True,data_subset/videos/welcome_20241119_172657_43.mp4
WELCOME,welcome_20241119_172657_44.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_44.mp4,True,data_subset/videos/welcome_20241119_172657_44.mp4
WELCOME,welcome_20241119_172657_45.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_45.mp4,True,data_subset/videos/welcome_20241119_172657_45.mp4
WELCOME,welcome_20241119_172657_46.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_46.mp4,True,data_subset/videos/welcome_20241119_172657_46.mp4
WELCOME,welcome_20241119_172657_47.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_47.mp4,True,data_subset/videos/welcome_20241119_172657_47.mp4
WELCOME,welcome_20241119_172657_48.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_48.mp4,True,data_subset/videos/welcome_20241119_172657_48.mp4
WELCOME,welcome_20241119_172657_49.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_49.mp4,True,data_subset/videos/welcome_20241119_172657_49.mp4
WELCOME,welcome_20241119_172657_50.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_50.mp4,True,data_subset/videos/welcome_20241119_172657_50.mp4
WELCOME,welcome_20241119_172657_51.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_51.mp4,True,data_subset/videos/welcome_20241119_172657_51.mp4
WELCOME,welcome_20241119_172657_52.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_52.mp4,True,data_subset/videos/welcome_20241119_172657_52.mp4
WELCOME,welcome_20241119_172657_53.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_53.mp4,True,data_subset/videos/welcome_20241119_172657_53.mp4
WELCOME,welcome_20241119_172657_54.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_54.mp4,True,data_subset/videos/welcome_20241119_172657_54.mp4
WELCOME,welcome_20241119_172657_55.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_55.mp4,True,data_subset/videos/welcome_20241119_172657_55.mp4
WELCOME,welcome_20241119_172657_56.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_56.mp4,True,data_subset/videos/welcome_20241119_172657_56.mp4
WELCOME,welcome_20241119_172657_57.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_57.mp4,True,data_subset/videos/welcome_20241119_172657_57.mp4
WELCOME,welcome_20241119_172657_58.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_58.mp4,True,data_subset/videos/welcome_20241119_172657_58.mp4
WELCOME,welcome_20241119_172657_59.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_59.mp4,True,data_subset/videos/welcome_20241119_172657_59.mp4
WELCOME,welcome_20241119_172657_60.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_60.mp4,True,data_subset/videos/welcome_20241119_172657_60.mp4
WELCOME,welcome_20241119_172657_61.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_61.mp4,True,data_subset/videos/welcome_20241119_172657_61.mp4
WELCOME,welcome_20241119_172657_62.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_62.mp4,True,data_subset/videos/welcome_20241119_172657_62.mp4
WELCOME,welcome_20241119_172657_63.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_63.mp4,True,data_subset/videos/welcome_20241119_172657_63.mp4
WELCOME,welcome_20241119_172657_64.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_64.mp4,True,data_subset/videos/welcome_20241119_172657_64.mp4
WELCOME,welcome_20241119_172657_65.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_65.mp4,True,data_subset/videos/welcome_20241119_172657_65.mp4
WELCOME,welcome_20241119_172657_66.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_66.mp4,True,data_subset/videos/welcome_20241119_172657_66.mp4
WELCOME,welcome_20241119_172657_67.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_67.mp4,True,data_subset/videos/welcome_20241119_172657_67.mp4
WELCOME,welcome_20241119_172657_68.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_68.mp4,True,data_subset/videos/welcome_20241119_172657_68.mp4
WELCOME,welcome_20241119_172657_69.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_69.mp4,True,data_subset/videos/welcome_20241119_172657_69.mp4
WELCOME,welcome_20241119_172657_70.mp4,data_raw\American-Sign-Language-Dataset\part_11\welcome_20241119_172657_70.mp4,True,data_subset/videos/welcome_20241119_172657_70.mp4
COMPUTER,computer_programmer_video_0.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_programmer_video_0.mp4,True,data_subset/videos/computer_programmer_video_0.mp4
COMPUTER,computer_3.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_3.mp4,True,data_subset/videos/computer_3.mp4
COMPUTER,computer_18.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_18.mp4,True,data_subset/videos/computer_18.mp4
COMPUTER,computer_programmer_video_1.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_programmer_video_1.mp4,True,data_subset/videos/computer_programmer_video_1.mp4
COMPUTER,computer_30.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_30.mp4,True,data_subset/videos/computer_30.mp4
COMPUTER,computer_19.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_19.mp4,True,data_subset/videos/computer_19.mp4
COMPUTER,computer_22.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_22.mp4,True,data_subset/videos/computer_22.mp4
COMPUTER,computer_23.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_23.mp4,True,data_subset/videos/computer_23.mp4
COMPUTER,computer_13.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_13.mp4,True,data_subset/videos/computer_13.mp4
COMPUTER,computer_17.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_17.mp4,True,data_subset/videos/computer_17.mp4
COMPUTER,computer_6.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_6.mp4,True,data_subset/videos/computer_6.mp4
COMPUTER,computer_20.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_20.mp4,True,data_subset/videos/computer_20.mp4
COMPUTER,computer.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer.mp4,True,data_subset/videos/computer.mp4
COMPUTER,computer_programmer_video_2.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_programmer_video_2.mp4,True,data_subset/videos/computer_programmer_video_2.mp4
COMPUTER,computer_programmer_video_3.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_programmer_video_3.mp4,True,data_subset/videos/computer_programmer_video_3.mp4
COMPUTER,computer_21.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_21.mp4,True,data_subset/videos/computer_21.mp4
COMPUTER,computer_15.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_15.mp4,True,data_subset/videos/computer_15.mp4
COMPUTER,computer_16.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_16.mp4,True,data_subset/videos/computer_16.mp4
COMPUTER,computer_31.mp4,data_raw\American-Sign-Language-Dataset\part_7\computer_31.mp4,True,data_subset/videos/computer_31.mp4
COMPUTER,9224033907180837-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_6\9224033907180837-COMPUTER.mp4,True,data_subset/videos/9224033907180837-COMPUTER.mp4
COMPUTER,8984122870078688-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_6\8984122870078688-COMPUTER.mp4,True,data_subset/videos/8984122870078688-COMPUTER.mp4
COMPUTER,27994001464475615-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_2\27994001464475615-COMPUTER.mp4,True,data_subset/videos/27994001464475615-COMPUTER.mp4
COMPUTER,8238388791773112-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_5\8238388791773112-COMPUTER.mp4,True,data_subset/videos/8238388791773112-COMPUTER.mp4
COMPUTER,057053409811736344-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\057053409811736344-COMPUTER.mp4,True,data_subset/videos/057053409811736344-COMPUTER.mp4
COMPUTER,4727132427511347-seedCOMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_3\4727132427511347-seedCOMPUTER.mp4,True,data_subset/videos/4727132427511347-seedCOMPUTER.mp4
COMPUTER,31057256746156847-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_2\31057256746156847-COMPUTER.mp4,True,data_subset/videos/31057256746156847-COMPUTER.mp4
COMPUTER,3050685466508465-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_2\3050685466508465-COMPUTER.mp4,True,data_subset/videos/3050685466508465-COMPUTER.mp4
COMPUTER,11749464878448368-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\11749464878448368-COMPUTER.mp4,True,data_subset/videos/11749464878448368-COMPUTER.mp4
COMPUTER,963069598059435-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_6\963069598059435-COMPUTER.mp4,True,data_subset/videos/963069598059435-COMPUTER.mp4
COMPUTER,7830052444646307-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_5\7830052444646307-COMPUTER.mp4,True,data_subset/videos/7830052444646307-COMPUTER.mp4
COMPUTER,2529267475456003-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_2\2529267475456003-COMPUTER.mp4,True,data_subset/videos/2529267475456003-COMPUTER.mp4
COMPUTER,047487125393855356-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\047487125393855356-COMPUTER.mp4,True,data_subset/videos/047487125393855356-COMPUTER.mp4
COMPUTER,3513668464156181-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_2\3513668464156181-COMPUTER.mp4,True,data_subset/videos/3513668464156181-COMPUTER.mp4
COMPUTER,8144968582326935-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_5\8144968582326935-COMPUTER.mp4,True,data_subset/videos/8144968582326935-COMPUTER.mp4
COMPUTER,17916307458441016-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\17916307458441016-COMPUTER.mp4,True,data_subset/videos/17916307458441016-COMPUTER.mp4
COMPUTER,1721318474519251-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\1721318474519251-COMPUTER.mp4,True,data_subset/videos/1721318474519251-COMPUTER.mp4
COMPUTER,9914220962907869-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_6\9914220962907869-COMPUTER.mp4,True,data_subset/videos/9914220962907869-COMPUTER.mp4
COMPUTER,649126252898258-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_4\649126252898258-COMPUTER.mp4,True,data_subset/videos/649126252898258-COMPUTER.mp4
COMPUTER,3011563935397368-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_2\3011563935397368-COMPUTER.mp4,True,data_subset/videos/3011563935397368-COMPUTER.mp4
COMPUTER,1408851244927558-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\1408851244927558-COMPUTER.mp4,True,data_subset/videos/1408851244927558-COMPUTER.mp4
COMPUTER,6643964303284857-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_4\6643964303284857-COMPUTER.mp4,True,data_subset/videos/6643964303284857-COMPUTER.mp4
COMPUTER,6203656031603042-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_4\6203656031603042-COMPUTER.mp4,True,data_subset/videos/6203656031603042-COMPUTER.mp4
COMPUTER,761410636092072-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_5\761410636092072-COMPUTER.mp4,True,data_subset/videos/761410636092072-COMPUTER.mp4
COMPUTER,06987277414141624-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\06987277414141624-COMPUTER.mp4,True,data_subset/videos/06987277414141624-COMPUTER.mp4
COMPUTER,00717587882424664-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_1\00717587882424664-COMPUTER.mp4,True,data_subset/videos/00717587882424664-COMPUTER.mp4
COMPUTER,9125660174818455-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_6\9125660174818455-COMPUTER.mp4,True,data_subset/videos/9125660174818455-COMPUTER.mp4
COMPUTER,676297947373963-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_4\676297947373963-COMPUTER.mp4,True,data_subset/videos/676297947373963-COMPUTER.mp4
COMPUTER,47930207467201935-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_3\47930207467201935-COMPUTER.mp4,True,data_subset/videos/47930207467201935-COMPUTER.mp4
COMPUTER,9414634753752724-COMPUTER.mp4,data_raw\American-Sign-Language-Dataset\part_6\9414634753752724-COMPUTER.mp4,True,data_subset/videos/9414634753752724-COMPUTER.mp4
CONFUSED,confused_20241119_173205.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_173205.mp4,True,data_subset/videos/confused_20241119_173205.mp4
CONFUSED,confused_20241119_172638.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638.mp4,True,data_subset/videos/confused_20241119_172638.mp4
CONFUSED,confused_20241119_172638_1.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_1.mp4,True,data_subset/videos/confused_20241119_172638_1.mp4
CONFUSED,confused_20241119_172638_2.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_2.mp4,True,data_subset/videos/confused_20241119_172638_2.mp4
CONFUSED,confused_20241119_172638_3.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_3.mp4,True,data_subset/videos/confused_20241119_172638_3.mp4
CONFUSED,confused_20241119_172638_4.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_4.mp4,True,data_subset/videos/confused_20241119_172638_4.mp4
CONFUSED,confused_20241119_172638_5.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_5.mp4,True,data_subset/videos/confused_20241119_172638_5.mp4
CONFUSED,confused_20241119_172638_6.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_6.mp4,True,data_subset/videos/confused_20241119_172638_6.mp4
CONFUSED,confused_20241119_172638_7.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_7.mp4,True,data_subset/videos/confused_20241119_172638_7.mp4
CONFUSED,confused_20241119_172638_8.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_8.mp4,True,data_subset/videos/confused_20241119_172638_8.mp4
CONFUSED,confused_20241119_172638_9.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_9.mp4,True,data_subset/videos/confused_20241119_172638_9.mp4
CONFUSED,confused_20241119_172638_10.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_10.mp4,True,data_subset/videos/confused_20241119_172638_10.mp4
CONFUSED,confused_20241119_172638_11.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_11.mp4,True,data_subset/videos/confused_20241119_172638_11.mp4
CONFUSED,confused_20241119_172638_12.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_12.mp4,True,data_subset/videos/confused_20241119_172638_12.mp4
CONFUSED,confused_20241119_172638_13.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_13.mp4,True,data_subset/videos/confused_20241119_172638_13.mp4
CONFUSED,confused_20241119_172638_14.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_14.mp4,True,data_subset/videos/confused_20241119_172638_14.mp4
CONFUSED,confused_20241119_172638_15.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_15.mp4,True,data_subset/videos/confused_20241119_172638_15.mp4
CONFUSED,confused_20241119_172638_16.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_16.mp4,True,data_subset/videos/confused_20241119_172638_16.mp4
CONFUSED,confused_20241119_172638_17.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_17.mp4,True,data_subset/videos/confused_20241119_172638_17.mp4
CONFUSED,confused_20241119_172638_18.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_18.mp4,True,data_subset/videos/confused_20241119_172638_18.mp4
CONFUSED,confused_20241119_172638_19.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_19.mp4,True,data_subset/videos/confused_20241119_172638_19.mp4
CONFUSED,confused_20241119_172638_20.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_20.mp4,True,data_subset/videos/confused_20241119_172638_20.mp4
CONFUSED,confused_20241119_172638_21.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_21.mp4,True,data_subset/videos/confused_20241119_172638_21.mp4
CONFUSED,confused_20241119_172638_22.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_22.mp4,True,data_subset/videos/confused_20241119_172638_22.mp4
CONFUSED,confused_20241119_172638_23.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_23.mp4,True,data_subset/videos/confused_20241119_172638_23.mp4
CONFUSED,confused_20241119_172638_24.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_24.mp4,True,data_subset/videos/confused_20241119_172638_24.mp4
CONFUSED,confused_20241119_172638_25.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_25.mp4,True,data_subset/videos/confused_20241119_172638_25.mp4
CONFUSED,confused_20241119_172638_26.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_26.mp4,True,data_subset/videos/confused_20241119_172638_26.mp4
CONFUSED,confused_20241119_172638_27.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_27.mp4,True,data_subset/videos/confused_20241119_172638_27.mp4
CONFUSED,confused_20241119_172638_28.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_28.mp4,True,data_subset/videos/confused_20241119_172638_28.mp4
CONFUSED,confused_20241119_172638_29.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_29.mp4,True,data_subset/videos/confused_20241119_172638_29.mp4
CONFUSED,confused_20241119_172638_30.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_30.mp4,True,data_subset/videos/confused_20241119_172638_30.mp4
CONFUSED,confused_20241119_172638_31.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_31.mp4,True,data_subset/videos/confused_20241119_172638_31.mp4
CONFUSED,confused_20241119_172638_32.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_32.mp4,True,data_subset/videos/confused_20241119_172638_32.mp4
CONFUSED,confused_20241119_172638_33.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_33.mp4,True,data_subset/videos/confused_20241119_172638_33.mp4
CONFUSED,confused_20241119_172638_34.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_34.mp4,True,data_subset/videos/confused_20241119_172638_34.mp4
CONFUSED,confused_20241119_172638_35.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_35.mp4,True,data_subset/videos/confused_20241119_172638_35.mp4
CONFUSED,confused_20241119_172638_36.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_36.mp4,True,data_subset/videos/confused_20241119_172638_36.mp4
CONFUSED,confused_20241119_172638_37.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_37.mp4,True,data_subset/videos/confused_20241119_172638_37.mp4
CONFUSED,confused_20241119_172638_38.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_38.mp4,True,data_subset/videos/confused_20241119_172638_38.mp4
CONFUSED,confused_20241119_172638_39.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_39.mp4,True,data_subset/videos/confused_20241119_172638_39.mp4
CONFUSED,confused_20241119_172638_40.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_40.mp4,True,data_subset/videos/confused_20241119_172638_40.mp4
CONFUSED,confused_20241119_172638_41.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_41.mp4,True,data_subset/videos/confused_20241119_172638_41.mp4
CONFUSED,confused_20241119_172638_42.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_42.mp4,True,data_subset/videos/confused_20241119_172638_42.mp4
CONFUSED,confused_20241119_172638_43.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_43.mp4,True,data_subset/videos/confused_20241119_172638_43.mp4
CONFUSED,confused_20241119_172638_44.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_44.mp4,True,data_subset/videos/confused_20241119_172638_44.mp4
CONFUSED,confused_20241119_172638_45.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_45.mp4,True,data_subset/videos/confused_20241119_172638_45.mp4
CONFUSED,confused_20241119_172638_46.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_46.mp4,True,data_subset/videos/confused_20241119_172638_46.mp4
CONFUSED,confused_20241119_172638_47.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_47.mp4,True,data_subset/videos/confused_20241119_172638_47.mp4
CONFUSED,confused_20241119_172638_48.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_48.mp4,True,data_subset/videos/confused_20241119_172638_48.mp4
CONFUSED,confused_20241119_172638_49.mp4,data_raw\American-Sign-Language-Dataset\part_7\confused_20241119_172638_49.mp4,True,data_subset/videos/confused_20241119_172638_49.mp4
